博兴一路口,39.761929,116.536251
亦庄桥北,39.813792,116.479381
安华桥北公交场站,39.978073,116.400632
北京耀华通达汽车修理厂,40.197546,116.212823
星星充电站(德胜佳苑),39.957547,116.382176
康泽佳苑便民服务站,39.772294,116.211628
链家地产德茂佳苑工作站,39.783101,116.445358
星星充电站(凤仪佳苑二里),40.11417,116.150907
东升镇东部乐龄佳苑老年服务站,40.041122,116.37603
耀华玻璃(长辛店街道信访接待站东南),39.831586,116.216765
长阳镇康泽佳苑来京人员和出租房屋服务站,39.773526,116.220708
嘉铭园公交场站,40.010451,116.43428
嘉铭园,40.008086,116.431542
紫薇天悦小区,40.004848,116.432731
小营北路,40.005023,116.428277
行宫南门路口,39.752351,116.153514
行宫小区南门,39.753932,116.153171
行宫南门,39.753956,116.153252
区政府,39.753923,116.15077
房山区政府,39.753924,116.150608
良乡北关(北),39.750439,116.14861
良乡北关,39.749495,116.149031
良乡北关(东),39.748735,116.149048
行宫东门,39.756164,116.156409
良乡北关北站,39.756336,116.148549
永定镇何各庄西,39.905349,116.11085
何各庄,40.048172,116.505094
永定镇何各庄,39.904658,116.117269
北京市福乐奶牛场,39.686174,116.826722
北京和健公司鱼药厂,39.685484,116.827383
北京振荣伟业建材有限公司,39.903979,116.118087
何各庄村,39.798267,116.860909
何各庄西口,40.048135,116.501053
望京西路,40.000275,116.464106
南湖中园南门,40.002733,116.46559
湖光中街西口,40.002654,116.461102
南湖西园,40.004142,116.464289
南湖南路北口,40.001442,116.469435
地铁望京西站,40.001473,116.457706
望京西站,40.001184,116.456875
康庄西站,40.380581,115.898623
康庄粮库路口,40.381626,115.900229
南曹营,40.38414,115.893025
姬庄子,40.386734,115.899395
北曹营,40.385648,115.892252
康庄,40.379342,115.907172
大灰厂西站,39.860441,116.116308
大灰厂,39.859652,116.120181
大灰厂东路西口,39.856911,116.125291
大灰厂村,39.859606,116.134271
康家小吃,39.858466,116.203637
汇润堂平价药房,39.818553,116.135524
靖盛源农家院,39.831735,116.135192
龙腾街,40.081077,116.338085
育知路南口,40.079178,116.33625
龙腾苑三区东门,40.082392,116.340668
龙腾苑三区西门,40.082928,116.335616
龙腾苑六区东门,40.079773,116.341101
龙华园东区,40.083326,116.334345
回龙观西大街,40.084746,116.338834
龙腾苑二区南门,40.081339,116.343266
回龙观西大街(龙华园),40.082581,116.331981
龙华园南区,40.078705,116.331773
小沙河村公交场站,40.129182,116.339319
小沙河村东,40.129345,116.335911
小沙河村南,40.126007,116.328278
小沙河村,40.128914,116.333346
斋堂公交场站,39.984044,115.710253
张坊公交场站,39.579293,115.724007
北京站东公交场站,39.911225,116.44008
兴谷路公交场站,40.161069,117.139573
东小营公交场站,39.907293,116.762334
居庸关公交场站,40.296942,116.0811
中国联合网络通信有限公司北京市大兴分公司黄村分局,39.737835,116.343318
大兴影剧院,39.737429,116.343592
岳家务,39.647568,116.391687
岳家务村,39.64685,116.391691
来广营西桥东,40.026229,116.467122
来广营路口西,40.026264,116.471414
来广营北,40.029757,116.467513
来广营路口南,40.025367,116.473718
来广营西桥,40.026712,116.458526
广顺桥南,40.01922,116.473879
望京西路北口,40.017192,116.467773
利泽西园,40.017239,116.471904
顾家庄,40.030138,116.455179
顾家庄桥东,40.02707,116.453359
北辛庄北口,40.216925,117.053226
定辛庄北,39.879047,116.619951
刘辛庄北,40.135029,116.962428
北辛庄,39.969479,116.213828
大兴北辛庄,39.705586,116.631245
召彩家政,39.970233,116.213477
中国联通代理店,39.970233,116.213477
北辛庄小学,40.214059,117.057302
顺义张辛,40.024524,116.683785
七里渠,40.119941,116.334816
七里渠北村,40.116791,116.339095
七里渠西桥,40.119314,116.327073
小沙河工业园,40.125931,116.333769
小沙河工业园北,40.126528,116.332866
